,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
61,620.000,22307566,01 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium,2014,117.500 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Lokal Boyanmış,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,,,Orijinal,Orijinal
62,595.000,22307695,01 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium Grand,2013,130.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibiyim,1.606 TL,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
63,595.000,22305510,01 Nisan 2023,Ford,C-Max,1.6 TDCi Titanium X,2012,147.900 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 8.400 TL,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
64,315.000,19325178,01 Nisan 2023,Ford,C-Max,1.6 TDCi Trend,2006,158.000 km,Düz,Dizel,MPV,1560 cc,90 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Lokal Boyanmış,Lokal Boyanmış,Değişmiş,Boyanmış,Değişmiş,,Orijinal,Orijinal
65,530.000,22301618,01 Nisan 2023,Ford,C-Max,1.5 TDCi Titanium,2020,140.000 km,Düz,Dizel,MPV,1499 cc,120 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibiyim,3.693 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
66,499.900,22300828,31 Mart 2023,Ford,C-Max,1.6 TDCi Titanium,2012,272.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,,,Boyanmış,,,,,,,,,,,
67,550.000,22300056,31 Mart 2023,Ford,C-Max,1.6 TDCi Titanium,2012,132.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Füme,İlk Sahibi Değilim,1.606 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
68,545.000,22297322,31 Mart 2023,Ford,C-Max,1.6 TDCi Titanium,2013,152.000 km,Düz,Dizel,MPV,1560 cc,115 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (titanyum),İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Toplam Tramer Tutarı: 595 TL,,,,,,,,,Boyanmış,,,,
69,475.000,21713493,31 Mart 2023,Ford,C-Max,1.6 Trend,2012,213.000 km,Düz,LPG & Benzin,MPV,1596 cc,125 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibi Değilim,1.606 TL,Takasa Uygun,Tramer tutarı yok,Boyanmış,Boyanmış,,,,,Boyanmış,,,,,Boyanmış,
70,349.000,22298797,31 Mart 2023,Ford,C-Max,1.6 TDCi Ghia,2005,235.000 km,Düz,Dizel,MPV,1560 cc,110 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
71,300.000,22292231,31 Mart 2023,Ford,C-Max,1.8 TDCi Trend,2009,199.000 km,Düz,Dizel,Hatchback/5,,,,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,,Takasa Uygun Değil,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış,Boyanmış,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal
