,price,ilan_no,ilan_tarih,marka,seri,model,yıl,km,vites_tipi,yakıt_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,boya_degisen,arac_turu,garanti,plaka_uyruk,renk,Araç ilk sahibindenmi,Yıllık mtv tutarı,Takasa uygunmu,tramer,sag_arka_camurluk,arka_kaput,sol_arka_camurluk,tavan,sol_arka_kapi,sol_on_kapi,sag_on_camurluk,motor_kaputu,sol_on_camurluk,on_tampon,arka_tampon,sag_arka_kapi,sag_on_kapi
48,300.000,22424168,15 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2001,446.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Siyah,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
49,305.000,22419799,15 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2000,262.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
50,258.000,22062564,14 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2003,239.000 km,Otomatik,LPG & Benzin,Sedan,1595 cc,102 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Gri,İlk Sahibiyim,436 TL,Takasa Uygun,,,,,,,,,,,,,,
51,257.000,22420380,14 Nisan 2023,Volkswagen,Bora,1.6 Trendline,2001,157.000 km,Düz,Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Şirket,Garantisi Yok,(TR) Türkiye,Gri (Gümüş),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Bu araç ağır hasar kayıtlıdır.,Orijinal,Orijinal,Boyanmış,Orijinal,Boyanmış,Boyanmış,Orijinal,Orijinal,Değişmiş,Orijinal,Orijinal,Orijinal,Orijinal
52,265.000,22245369,14 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2004,230.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış,Boyanmış
53,227.500,22417852,14 Nisan 2023,Volkswagen,Bora,1.6 Basic,1999,220.000 km,Düz,LPG & Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Belirtilmemiş,Bireysel,Garantisi Yok,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
54,275.000,21737004,14 Nisan 2023,Volkswagen,Bora,1.6 Pacific,2005,323.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,Toplam Tramer Tutarı: 4.500 TL,Boyanmış,Boyanmış,Boyanmış,,Boyanmış,Boyanmış,Boyanmış,Değişmiş,Değişmiş,,,Boyanmış,Boyanmış
55,307.000,22411785,14 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2000,255.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
56,265.000,22413955,14 Nisan 2023,Volkswagen,Bora,1.6 Primeline,2002,340.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Belirtilmemiş,Bireysel,-,(TR) Türkiye,-,İlk Sahibiyim,436 TL,Takasa Uygun Değil,,,,,,,,,,,,,,
57,275.000,22168330,14 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,1999,330.000 km,Düz,LPG & Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Yok,(TR) Türkiye,Yeşil,İlk Sahibi Değilim,436 TL,-,,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
58,280.000,22403626,13 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2000,286.000 km,Düz,LPG & Benzin,Sedan,1595 cc,101 hp,Önden Çekiş,Takasa Uygun:,Bireysel,-,(TR) Türkiye,Beyaz,İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Boyanmış
59,359.000,22408076,13 Nisan 2023,Volkswagen,Bora,1.6 Comfortline,2001,191.000 km,Düz,LPG & Benzin,Sedan,1595 cc,105 hp,Önden Çekiş,Takasa Uygun:,Bireysel,Garantisi Var,(TR) Türkiye,Gri (metalik),İlk Sahibi Değilim,436 TL,Takasa Uygun Değil,Tramer tutarı yok,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal,Orijinal
